		B-Baseline
1440.92	117.98	47.775923943465315
1442.42	126.626	56.421923943465316
1443.92	137.495	67.29092394346532
1445.43	154.545	84.3409239434653
1446.93	179.798	109.59392394346531
1448.43	207.556	137.35192394346532
1449.93	236.364	166.15992394346532
1451.43	257.131	186.92692394346528
1452.93	265.253	195.0489239434653
1454.43	259.495	189.29092394346532
1455.92	240.626	170.42192394346532
1457.42	213.96	143.75592394346532
1458.92	184.485	114.28092394346533
1460.42	159.374	89.1699239434653
1461.91	139.657	69.45292394346532
1463.41	125.596	55.391923943465315
1464.91	113.636	43.43192394346531
1466.4	105.636	35.43192394346531
1467.9	101.535	31.330923943465308
1469.39	95.3333	25.129223943465306
1470.88	91.1919	20.987823943465315
1472.38	89.1313	18.927223943465307
1473.87	87.9798	17.77572394346531
1475.36	85.8788	15.67472394346531
1476.86	83.5354	13.331323943465307
1478.35	82.1414	11.937323943465316
1479.84	80.101	9.89692394346531
1481.33	78.2626	8.058523943465318
1482.82	77.0505	6.846423943465311
1484.31	75.4343	5.230223943465305
1485.8	73.8384	3.6343239434653043
1487.29	71.1111	0.9070239434653047
1488.78	70.1414	-0.06267605653468422
1490.27	69.0505	-1.153576056534689
1491.76	67.6768	-2.5272760565346886
1493.24	66.2828	-3.921276056534694
1494.73	65.798	-4.406076056534687
1496.22	65.1515	-5.05257605653469
1497.71	64.1818	-6.022276056534693
1499.19	64.7071	-5.496976056534692
1500.68	64.0606	-6.143476056534695
1502.16	62.6465	-7.5575760565346854
1503.65	62.5657	-7.638376056534689
1505.13	62.7071	-7.496976056534692
1506.62	61.2727	-8.931376056534688
1508.1	62.3434	-7.860676056534686
1509.58	61.7576	-8.446476056534692
1511.06	60.7879	-9.416176056534688
1512.55	60.5253	-9.678776056534687
1514.03	60.4849	-9.719176056534685
1515.51	59.8384	-10.365676056534689
1516.99	60.6869	-9.517176056534687
1518.47	60.6667	-9.53737605653469
1519.95	61.9596	-8.244476056534687
1521.43	61.0909	-9.11317605653469
1522.91	61.8182	-8.385876056534691
1524.39	60.0	-10.204076056534689
1525.87	59.7576	-10.446476056534692
1527.34	59.596	-10.608076056534692
1528.82	59.2323	-10.971776056534686
1530.3	58.6263	-11.577776056534688
1531.77	58.0404	-12.16367605653469
1533.25	57.0303	-13.173776056534692
1534.73	59.4545	-10.749576056534686
1536.2	58.7071	-11.496976056534692
1537.68	59.2323	-10.971776056534686
1539.15	58.202	-12.00207605653469
1540.63	58.2626	-11.94147605653469
1542.1	58.5252	-11.67887605653469
1543.57	57.697	-12.507076056534686
1545.05	57.7374	-12.466676056534688
1546.52	57.9192	-12.284876056534692
1547.99	59.0909	-11.11317605653469
1549.46	58.4848	-11.719276056534689
1550.93	57.6364	-12.567676056534687
1552.4	57.3939	-12.810176056534686
1553.87	57.1919	-13.012176056534692
1555.34	57.2929	-12.911176056534686
1556.81	57.697	-12.507076056534686
1558.28	57.3737	-12.83037605653469
1559.75	56.9899	-13.21417605653469
1561.22	56.3434	-13.860676056534686
1562.69	57.697	-12.507076056534686
1564.15	57.1919	-13.012176056534692
1565.62	57.2323	-12.971776056534686
1567.09	57.0707	-13.133376056534686
1568.55	55.596	-14.608076056534692
1570.02	56.3232	-13.880876056534689
1571.48	55.899	-14.305076056534688
1572.95	55.7576	-14.446476056534692
1574.41	56.202	-14.00207605653469
1575.88	56.5455	-13.658576056534692
1577.34	56.2222	-13.981876056534688
1578.8	56.2626	-13.94147605653469
1580.27	56.1818	-14.022276056534686
1581.73	56.404	-13.800076056534685
1583.19	55.9596	-14.244476056534687
1584.65	55.7172	-14.48687605653469
1586.11	56.6263	-13.577776056534688
1587.57	56.2828	-13.921276056534687
1589.03	55.7374	-14.466676056534688
1590.49	56.2626	-13.94147605653469
1591.95	55.3535	-14.850576056534692
1593.41	55.697	-14.507076056534686
1594.87	55.9596	-14.244476056534687
1596.33	56.5657	-13.638376056534689
1597.79	54.8283	-15.37577605653469
1599.24	55.5556	-14.64847605653469
1600.7	55.4141	-14.789976056534691
1602.16	55.3333	-14.870776056534687
1603.61	55.596	-14.608076056534692
1605.07	54.6869	-15.517176056534687
1606.52	55.4141	-14.789976056534691
1607.98	54.7879	-15.416176056534688
1609.43	55.8182	-14.385876056534691
1610.89	55.6566	-14.547476056534691
1612.34	56.0808	-14.123276056534685
1613.79	54.5859	-15.618176056534686
1615.25	54.1414	-16.06267605653469
1616.7	54.303	-15.901076056534691
1618.15	54.303	-15.901076056534691
1619.6	55.1515	-15.05257605653469
1621.05	55.0707	-15.133376056534686
1622.5	54.4444	-15.759676056534687
1623.95	55.9798	-14.224276056534691
1625.4	54.2626	-15.94147605653469
1626.85	54.9091	-15.294976056534686
1628.3	53.2525	-16.95157605653469
1629.75	55.0101	-15.193976056534687
1631.19	54.6869	-15.517176056534687
1632.64	54.2424	-15.961676056534685
1634.09	55.1111	-15.092976056534688
1635.54	54.5859	-15.618176056534686
1636.98	54.2424	-15.961676056534685
1638.43	54.8283	-15.37577605653469
1639.87	54.9899	-15.21417605653469
1641.32	54.2626	-15.94147605653469
1642.76	54.5455	-15.658576056534692
1644.21	54.9697	-15.234376056534686
1645.65	54.5051	-15.69897605653469
1647.09	54.3232	-15.880876056534689
1648.54	54.8687	-15.335376056534692
1649.98	54.202	-16.00207605653469
1651.42	55.2323	-14.971776056534686
1652.86	55.8384	-14.365676056534689
1654.31	54.7273	-15.476776056534689
1655.75	54.7273	-15.476776056534689
1657.19	54.7475	-15.456576056534686
1658.63	54.3434	-15.860676056534686
1660.07	54.1212	-16.082876056534687
1661.5	54.0404	-16.16367605653469
1662.94	55.4747	-14.72937605653469
1664.38	54.8485	-15.355576056534687
1665.82	55.9394	-14.26467605653469
1667.26	54.0606	-16.143476056534688
1668.69	53.4546	-16.74947605653469
1670.13	54.5657	-15.638376056534689
1671.57	54.4848	-15.719276056534689
1673.0	54.6465	-15.557576056534685
1674.44	54.0808	-16.123276056534685
1675.87	54.7879	-15.416176056534688
1677.31	55.0505	-15.153576056534689
1678.74	54.5656	-15.638476056534685
1680.18	54.5656	-15.638476056534685
1681.61	54.8485	-15.355576056534687
1683.04	54.303	-15.901076056534691
1684.47	55.0303	-15.173776056534692
1685.91	54.9091	-15.294976056534686
1687.34	55.4748	-14.729276056534687
1688.77	53.899	-16.305076056534688
1690.2	54.9697	-15.234376056534686
