,,B-Baseline
1445.43,173.96,106.59068324663005
1446.93,210.242,142.87268324663003
1448.43,253.838,186.46868324663004
1449.93,300.626,233.25668324663002
1451.43,335.051,267.68168324663003
1452.93,344.707,277.33768324663004
1454.43,327.636,260.26668324663007
1455.92,283.98,216.61068324663006
1457.42,237.253,169.88368324663003
1458.92,195.091,127.72168324663005
1460.42,167.03,99.66068324663004
1461.91,141.899,74.52968324663004
1463.41,129.273,61.90368324663004
1464.91,117.596,50.226683246630046
1466.4,109.394,42.02468324663005
1467.9,102.909,35.53968324663005
1469.39,99.0303,31.66098324663004
1470.88,96.9091,29.539783246630037
1472.38,93.7778,26.40848324663004
1473.87,92.2626,24.893283246630048
1475.36,91.6162,24.24688324663005
1476.86,91.4343,24.064983246630035
1478.35,90.2626,22.893283246630048
1479.84,89.7576,22.38828324663004
1481.33,90.3434,22.974083246630045
1482.82,88.8282,21.458883246630037
1484.31,88.5252,21.15588324663004
1485.8,86.7475,19.378183246630044
1487.29,86.0404,18.671083246630047
1488.78,84.5657,17.19638324663005
1490.27,82.505,15.135683246630038
1491.76,80.1818,12.812483246630038
1493.24,77.5758,10.206483246630043
1494.73,75.9798,8.61048324663004
1496.22,74.1212,6.751883246630044
1497.71,74.2222,6.852883246630043
1499.19,71.7374,4.368083246630036
1500.68,70.9293,3.55998324663004
1502.16,70.4243,3.0549832466300444
1503.65,68.9091,1.5397832466300372
1505.13,67.6566,0.28728324663003946
1506.62,68.303,0.9336832466300393
1508.1,66.6667,-0.7026167533699521
1509.58,67.0101,-0.3592167533699637
1511.06,67.1717,-0.19761675336995665
1512.55,65.5757,-1.7936167533699603
1514.03,66.202,-1.1673167533699598
1515.51,66.3434,-1.0259167533699554
1516.99,66.5455,-0.8238167533699539
1518.47,66.5656,-0.8037167533699545
1519.95,63.9798,-3.3895167533699606
1521.43,63.9798,-3.3895167533699606
1522.91,64.5253,-2.8440167533699565
1524.39,64.0202,-3.3491167533699553
1525.87,64.4646,-2.9047167533699536
1527.34,62.8687,-4.500616753369961
1528.82,63.6364,-3.732916753369956
1530.3,63.9798,-3.3895167533699606
1531.77,63.7778,-3.591516753369959
1533.25,63.0101,-4.359216753369957
1534.73,62.8485,-4.520816753369957
1536.2,63.1717,-4.197616753369957
1537.68,62.1818,-5.187516753369955
1539.15,62.4848,-4.884516753369958
1540.63,61.7778,-5.591516753369959
1542.1,62.0404,-5.32891675336996
1543.57,62.6667,-4.702616753369959
1545.05,62.2424,-5.1269167533699544
1546.52,62.0606,-5.308716753369957
1547.99,63.4343,-3.9350167533699576
1549.46,62.1818,-5.187516753369955
1550.93,63.1111,-4.2582167533699575
1552.4,61.6364,-5.732916753369956
1553.87,61.596,-5.773316753369961
1555.34,62.2828,-5.086516753369956
1556.81,61.3737,-5.9956167533699585
1558.28,61.5151,-5.854216753369961
1559.75,60.8889,-6.480416753369958
1561.22,61.6566,-5.7127167533699605
1562.69,61.0707,-6.298616753369956
1564.15,61.2929,-6.076416753369955
1565.62,60.2424,-7.1269167533699544
1567.09,61.5151,-5.854216753369961
1568.55,60.9697,-6.399616753369955
1570.02,60.4848,-6.884516753369958
1571.48,60.0404,-7.32891675336996
1572.95,61.7778,-5.591516753369959
1574.41,61.1313,-6.238016753369955
1575.88,61.0101,-6.359216753369957
1577.34,60.4848,-6.884516753369958
1578.8,59.8384,-7.530916753369958
1580.27,58.9293,-8.44001675336996
1581.73,60.202,-7.16731675336996
1583.19,61.5151,-5.854216753369961
1584.65,59.8182,-7.551116753369961
1586.11,59.798,-7.571316753369956
1587.57,60.7273,-6.642016753369958
1589.03,59.3535,-8.015816753369961
1590.49,59.8384,-7.530916753369958
1591.95,60.101,-7.268316753369959
1593.41,59.697,-7.672316753369955
1594.87,60.0808,-7.288516753369954
1596.33,59.0303,-8.339016753369961
1597.79,61.2727,-6.096616753369958
1599.24,59.9192,-7.4501167533699615
1600.7,60.1616,-7.207716753369958
1602.16,59.8788,-7.49051675336996
1603.61,59.7576,-7.6117167533699615
1605.07,60.303,-7.066316753369961
1606.52,60.3232,-7.046116753369958
1607.98,59.1717,-8.197616753369957
1609.43,59.2929,-8.076416753369955
1610.89,60.2424,-7.1269167533699544
1612.34,60.1616,-7.207716753369958
1613.79,59.1313,-8.238016753369955
1615.25,59.2121,-8.157216753369958
1616.7,59.2323,-8.137016753369956
1618.15,59.6162,-7.753116753369959
1619.6,59.5354,-7.833916753369955
1621.05,59.899,-7.470316753369957
1622.5,59.5152,-7.854116753369958
1623.95,59.9596,-7.409716753369956
1625.4,59.6162,-7.753116753369959
1626.85,59.495,-7.8743167533699605
1628.3,59.8586,-7.510716753369955
1629.75,58.1616,-9.207716753369958
1631.19,59.7172,-7.65211675336996
1632.64,59.5152,-7.854116753369958
1634.09,59.899,-7.470316753369957
1635.54,59.0101,-8.359216753369957
1636.98,60.2222,-7.147116753369957
1638.43,59.6161,-7.753216753369955
1639.87,58.7475,-8.621816753369956
1641.32,58.7879,-8.581416753369957
1642.76,60.3838,-6.985516753369957
1644.21,59.6364,-7.732916753369956
1645.65,59.0303,-8.339016753369961
1647.09,59.495,-7.8743167533699605
1648.54,59.3333,-8.036016753369957
1649.98,59.798,-7.571316753369956
1651.42,60.2222,-7.147116753369957
1652.86,60.5656,-6.8037167533699545
1654.31,58.6667,-8.70261675336996
1655.75,58.6667,-8.70261675336996
1657.19,60.3434,-7.025916753369955
1658.63,60.0606,-7.308716753369957
1660.07,60.303,-7.066316753369961
1661.5,60.3434,-7.025916753369955
1662.94,59.9394,-7.429916753369959
1664.38,60.1616,-7.207716753369958
1665.82,61.1717,-6.197616753369957
1667.26,59.2121,-8.157216753369958
1668.69,59.3535,-8.015816753369961
1670.13,60.0606,-7.308716753369957
1671.57,59.899,-7.470316753369957
1673.0,60.0202,-7.349116753369955
1674.44,58.6061,-8.76321675336996
1675.87,59.899,-7.470316753369957
1677.31,60.0,-7.369316753369958
1678.74,60.404,-6.9653167533699545
1680.18,60.7677,-6.60161675336996
1681.61,61.0303,-6.339016753369961
1683.04,59.1111,-8.258216753369958
1684.47,59.697,-7.672316753369955
1685.91,59.2727,-8.096616753369958
1687.34,59.6566,-7.7127167533699605
1688.77,59.4141,-7.95521675336996
1690.2,58.9091,-8.460216753369956
